CompositeCompositeID,TotalDDT,TotalDDT.lipid,Lipid,CompositeCommonName,Year,MDL.mean,MDL.min,CompositeTissuePrep,NumberFishPerComp,CompositeTissueName,WeightAvg.g,TLMin.mm,TLMax.mm,TLAvgLength.mm,SexSummary,Program,CompositeStationArea,Region
C1_40422PTDUBOG08OKB,10.423,17.87821612,0.583,kelp bass,2009,0.2065,0.095,Skin off,5,fillet,546,310,366,328,"Unk (0), M (2), F (3)",CoastalSportfish,Pt Dume to Oxnard,North
C1_40422PTDUBOG08OWC,19.48,13.34246575,1.46,white croaker,2009,0.207333333,0.096,Skin off,5,fillet,99.67199707,192,241,205.3999939,"Unk (0), M (4), F (1)",CoastalSportfish,Pt Dume to Oxnard,North
C1_40422PTDUBOG18PSP,0,0,1.17,pile surfperch,2018,5e-04,5e-04,Skin off,4,fillet,172.5,206,230,221,"Unk (0), M (3), F (1)",CoastalSportfish,Pt Dume to Oxnard,North
C1_40515LNGBBOG08BSB,48.249,66.00410397,0.731,barred sand bass,2009,0.208166667,0.096,Skin off,3,fillet,566.666687,305,420,357.3333435,"Unk (0), M (3), F (0)",CoastalSportfish,Long Beach,Central
C1_40515LNGBBOG08BSH,97.092,216.7232143,0.448,brown smooth-hound shark,2009,0.208333333,0.096,Skin off,3,fillet,3133.333252,910,982,954,"Unk (0), M (0), F (3)",CoastalSportfish,Long Beach,Central
C1_40515LNGBBOG08OCM,106.54,107.8340081,0.988,chub mackerel,2009,0.2075,0.096,Skin off,5,fillet,203,285,324,297,"Unk (0), M (5), F (0)",CoastalSportfish,Long Beach,Central
C1_40515LNGBBOG08OWC,110.691,84.49694656,1.31,white croaker,2009,0.924333333,0.096,Skin off,5,fillet,114,199,244,218.6000061,"Unk (0), M (3), F (2)",CoastalSportfish,Long Beach,Central
C1_40515LNGBBOG08OYC,23.367,62.1462766,0.376,yellowfin croaker,2009,0.207833333,0.096,Skin off,5,fillet,28.4260006,127,141,136.3999939,"Unk (5), M (0), F (0)",CoastalSportfish,Long Beach,Central
C1_40515LNGBBOG08TPS,145.294,97.51275168,1.49,top smelt,2009,0.928333333,0.096,"Skin on, Scales Off",7,"whole without Head, Tail and Guts",83.57142639,165,311,229.4285736,"Unk (2), M (4), F (1)",CoastalSportfish,Long Beach,Central
C1_40515LNGBBOG09OCH,32.851,73.49217002,0.447,california halibut,2009,0.204666667,0.094,Skin off,3,fillet,390,266,427,337.6666565,"Unk (1), M (0), F (2)",CoastalSportfish,Long Beach,Central
C1_40515LNGBBOG18KPB,20.3,37.59259259,0.54,kelp bass,2019,0.17,0.07,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,Long Beach,Central
C1_40617CATIBOG08BLS,0.881,1.091697646,0.807,black perch,2009,0.207333333,0.096,Skin off,5,fillet,242,213,247,228,"Unk (2), M (1), F (2)",CoastalSportfish,Catalina Island,Islands
C1_40617CATIBOG08OCM,2.76,1.159663866,2.38,chub mackerel,2009,0.206,0.095,Skin off,5,fillet,76.46600342,199,210,205,"Unk (5), M (0), F (0)",CoastalSportfish,Catalina Island,Islands
C1_40617CATIBOG08OKB,4.85,9.509803922,0.51,kelp bass,2009,0.207833333,0.096,Skin off,5,fillet,357,305,338,316,"Unk (1), M (2), F (2)",CoastalSportfish,Catalina Island,Islands
C1_40617CATIBOG08RRF,7.495,5.810077519,1.29,rosy rockfish,2009,0.208333333,0.096,Skin off,5,fillet,125.5039978,175,202,192.6000061,"Unk (2), M (0), F (3)",CoastalSportfish,Catalina Island,Islands
C1_40617CATIBOG08WHF,5.01,3.795454545,1.32,ocean whitefish,2009,0.206,0.095,Skin off,5,fillet,222.4100037,270,286,278.6000061,"Unk (0), M (3), F (2)",CoastalSportfish,Catalina Island,Islands
C1_41116SPDBBOG08BLS,49.228,65.54993342,0.751,black perch,2009,0.207,0.095,Skin off,5,fillet,217.75,170,270,208.1999969,"Unk (0), M (1), F (4)",CoastalSportfish,San Pedro Bay,Central
C1_41116SPDBBOG08BSB,70.877,131.4972171,0.539,barred sand bass,2009,0.204166667,0.094,Skin off,5,fillet,333,264,325,300,"Unk (0), M (1), F (4)",CoastalSportfish,San Pedro Bay,Central
C1_41116SPDBBOG08SDF,1077.404,104.6023301,10.3,spiny dogfish,2009,0.872333333,0.09,Skin off,3,fillet,3956.666748,995,1140,1048.666626,"Unk (0), M (0), F (3)",CoastalSportfish,San Pedro Bay,Central
C1_41116SPDBBOG08SHS,175.084,182.1893861,0.961,shiner surfperch,2009,0.208333333,0.096,"Skin on, Scales Off",11,"whole without Head, Tail and Guts",17.45636368,96,117,109,"Unk (1), M (6), F (4)",CoastalSportfish,San Pedro Bay,Central
C1_41116SPDBBOG08WHS,147.068,45.67329193,3.22,white surfperch,2009,0.926666667,0.096,Skin off,9,fillet,89.46800232,164,235,187.4444427,"Unk (3), M (5), F (1)",CoastalSportfish,San Pedro Bay,Central
C1_80111CCSABOG08BSB,23.644,54.47926267,0.434,barred sand bass,2009,0.208333333,0.096,Skin off,3,fillet,515,340,365,355,"Unk (0), M (1), F (2)",CoastalSportfish,Crystal Cove to Santa Ana River,Central
C1_80111CCSABOG08BSH,427.772,37.52385965,11.4,brown smooth-hound shark,2009,0.915,0.095,Skin off,3,fillet,5383.333496,973,1144,1061,"Unk (0), M (0), F (3)",CoastalSportfish,Crystal Cove to Santa Ana River,Central
C1_80111CCSABOG08OCM,9.746,10.10995851,0.964,chub mackerel,2009,0.208,0.096,Skin off,5,fillet,110.0759964,210,239,226.8000031,"Unk (0), M (2), F (3)",CoastalSportfish,Crystal Cove to Santa Ana River,Central
C1_80111CCSABOG08OKB,23.299,38.76705491,0.601,kelp bass,2009,0.207833333,0.096,Skin off,5,fillet,442,296,375,333.6000061,"Unk (0), M (2), F (3)",CoastalSportfish,Crystal Cove to Santa Ana River,Central
C1_80111CCSABOG08OWC,32.597,29.90550459,1.09,white croaker,2009,0.208,0.096,Skin off,5,fillet,133.9160004,199,249,229.8000031,"Unk (0), M (0), F (5)",CoastalSportfish,Crystal Cove to Santa Ana River,Central
C1_80112NWPTBOG08BLS,36.964,36.23921569,1.02,black perch,2009,0.208,0.096,Skin off,5,fillet,99.31199646,152,185,172,"Unk (0), M (3), F (2)",CoastalSportfish,Newport Bay,Central
C1_80112NWPTBOG08OWC,23.807,38.03035144,0.626,white croaker,2009,0.206666667,0.095,Skin off,5,fillet,129.0359955,212,252,233,"Unk (0), M (4), F (1)",CoastalSportfish,Newport Bay,Central
C1_80112NWPTBOG08SHS,64.892,57.42654867,1.13,shiner surfperch,2009,0.204166667,0.094,"Skin on, Scales Off",14,"whole without Head, Tail and Guts",20.90428543,95,132,113.5714264,"Unk (2), M (6), F (6)",CoastalSportfish,Newport Bay,Central
C1_80112NWPTBOG08SSB,29.7,66.89189189,0.444,spotted sand bass,2009,0.207833333,0.096,Skin off,5,fillet,653,320,397,353.7999878,"Unk (0), M (4), F (1)",CoastalSportfish,Newport Bay,Central
C1_80112NWPTBOG18DMT,0.505,0.680592992,0.742,diamond turbot,2018,1e-04,1e-04,Skin off,4,fillet,197.5,215,279,241,"Unk (0), M (0), F (4)",CoastalSportfish,Newport Bay,Central
C1_80113SASBBOG08BRS,99.973,28.24096045,3.54,barred surfperch,2009,0.206833333,0.095,Skin off,8,fillet,158.1999969,185,245,207.625,"Unk (1), M (7), F (0)",CoastalSportfish,Santa Ana River to Seal Beach,Central
C1_80113SASBBOG08BSB,34.752,83.73975904,0.415,barred sand bass,2009,0.206666667,0.095,Skin off,4,fillet,356.25,273,336,307.5,"Unk (0), M (2), F (2)",CoastalSportfish,Santa Ana River to Seal Beach,Central
C1_80113SASBBOG08BSH,177.584,10.76266667,16.5,brown smooth-hound shark,2009,0.917,0.095,Skin off,3,fillet,5370,1019,1124,1070,"Unk (0), M (0), F (3)",CoastalSportfish,Santa Ana River to Seal Beach,Central
C1_80113SASBBOG08OCM,11.24,13.44497608,0.836,chub mackerel,2009,0.205333333,0.095,Skin off,5,fillet,109,217,250,236,"Unk (3), M (2), F (0)",CoastalSportfish,Santa Ana River to Seal Beach,Central
C1_80113SASBBOG08OKB,32.505,56.43229167,0.576,kelp bass,2009,0.205333333,0.095,Skin off,5,fillet,217,230,283,262.7999878,"Unk (0), M (5), F (0)",CoastalSportfish,Santa Ana River to Seal Beach,Central
C1_80113SASBBOG08SFC,94.657,54.08971429,1.75,spotfin croaker,2009,0.207833333,0.096,Skin off,5,fillet,589.802002,328,372,349.7999878,"Unk (0), M (5), F (0)",CoastalSportfish,Santa Ana River to Seal Beach,Central
C1_80114ORCOBOG08BSB,91.39,74.90983607,1.22,barred sand bass,2009,0.206833333,0.095,Skin off,5,fillet,637,355,405,380.3999939,"Unk (0), M (3), F (2)",CoastalSportfish,Orange County Oil Platforms,Central
C1_80114ORCOBOG08OCM,63.834,10.96804124,5.82,chub mackerel,2009,0.2075,0.096,Skin off,5,fillet,119.6259995,203,259,234.1999969,"Unk (0), M (5), F (0)",CoastalSportfish,Orange County Oil Platforms,Central
C1_80114ORCOBOG08OKB,49.55,38.41085271,1.29,kelp bass,2009,0.207,0.095,Skin off,5,fillet,487,312,385,336.3999939,"Unk (0), M (3), F (2)",CoastalSportfish,Orange County Oil Platforms,Central
C1_80114ORCOBOG08OWC,57.181,36.65448718,1.56,white croaker,2009,0.208333333,0.096,Skin off,5,fillet,706.1279907,206,240,216.6000061,"Unk (0), M (3), F (2)",CoastalSportfish,Orange County Oil Platforms,Central
C1_90109SOCCBOG08BSB,39.125,48.72353674,0.803,barred sand bass,2009,0.205666667,0.095,Skin off,5,fillet,454,305,366,326,"Unk (0), M (4), F (1)",CoastalSportfish,San Onofre to Crystal Cove,South
C1_90109SOCCBOG08OCM,28.404,36.09148666,0.787,chub mackerel,2009,0.204166667,0.094,Skin off,5,fillet,206,264,297,281.3999939,"Unk (0), M (3), F (2)",CoastalSportfish,San Onofre to Crystal Cove,South
C1_90109SOCCBOG08OKB,8.9,16.09403255,0.553,kelp bass,2009,0.206166667,0.095,Skin off,5,fillet,366,281,340,307.7999878,"Unk (0), M (2), F (3)",CoastalSportfish,San Onofre to Crystal Cove,South
C1_90109SOCCBOG08PBC,79.031,62.22913386,1.27,pacific barracuda,2009,0.204166667,0.094,Skin off,4,fillet,476.25,450,590,499.25,"Unk (0), M (1), F (3)",CoastalSportfish,San Onofre to Crystal Cove,South
C1_90110DANABOG08OPE,0,0,0.316,opaleye,2009,0.206166667,0.095,Skin off,5,fillet,227,194,230,215.1999969,"Unk (2), M (2), F (1)",CoastalSportfish,Dana Point Harbor,Central
C1_90110DANABOG08OWC,3.15,9.545454545,0.33,white croaker,2009,0.208333333,0.096,Skin off,4,fillet,176.25,193,270,242.5,"Unk (0), M (0), F (4)",CoastalSportfish,Dana Point Harbor,Central
C1_90110DANABOG08SFC,2.75,5.589430894,0.492,spotfin croaker,2009,0.208166667,0.096,Skin off,5,fillet,135,215,240,224.8000031,"Unk (0), M (2), F (3)",CoastalSportfish,Dana Point Harbor,Central
C1_90110DANABOG08SHS,13.012,41.43949045,0.314,shiner surfperch,2009,0.205333333,0.095,"Skin on, Scales Off",25,"whole without Head, Tail and Guts",17.79520035,101,144,111.6399994,"Unk (10), M (14), F (1)",CoastalSportfish,Dana Point Harbor,Central
C1_90110DANABOG08TPS,12.002,22.64528302,0.53,top smelt,2009,0.206166667,0.095,"Skin on, Scales Off",16,"whole without Head, Tail and Guts",42.57875061,153,215,176,"Unk (2), M (7), F (7)",CoastalSportfish,Dana Point Harbor,Central
C1_90110DANABOG08WHS,19.585,8.983944954,2.18,white surfperch,2009,0.206666667,0.095,"Skin on, Scales Off",10,"whole without Head, Tail and Guts",79.5,163,222,194.1999969,"Unk (9), M (1), F (0)",CoastalSportfish,Dana Point Harbor,Central
C1_90110DANABOG18BLS,3.24,3.694412771,0.877,black perch,2019,0.1965,0.128,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,Dana Point Harbor,Central
C1_90110DANABOG18BSB,4.06,6.475279107,0.627,barred sand bass,2019,0.1965,0.128,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,Dana Point Harbor,Central
C1_90110DANABOG18CAC,0.021,0.031531532,0.666,california corbina,2018,1e-04,1e-04,Skin off,2,fillet,542.5,323,437,380,"Unk (0), M (0), F (2)",CoastalSportfish,Dana Point Harbor,Central
C1_90110DANABOG18SHS,11.6,8.923076923,1.3,shiner surfperch,2019,0.1965,0.128,,5,"whole without Head, Tail and Guts",NA,NA,NA,NA,NA,Bight2018,Dana Point Harbor,Central
C1_90110DANABOG18SSB,1.96,4.600938967,0.426,spotted sand bass,2019,0.1965,0.128,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,Dana Point Harbor,Central
C1_90110DANABOG18WHS,1.98,2.757660167,0.718,white surfperch,2019,0.1965,0.128,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,Dana Point Harbor,Central
C1_90110DANABOG18YFC,2.56,1.398907104,1.83,yellowfin croaker,2018,5e-04,5e-04,Skin off,2,fillet,203.3999939,206,289,247.5,"Unk (0), M (2), F (0)",CoastalSportfish,Dana Point Harbor,Central
C1_90208OCNHBOG08OWC,4.458,6.890262751,0.647,white croaker,2009,0.203333333,0.094,Skin off,4,fillet,56.25,165,187,175.25,"Unk (0), M (1), F (3)",CoastalSportfish,Oceanside Harbor,South
C1_90208OCNHBOG08OYC,1.88,5,0.376,yellowfin croaker,2009,0.207333333,0.096,Skin off,5,fillet,75,188,197,192.8000031,"Unk (0), M (4), F (1)",CoastalSportfish,Oceanside Harbor,South
C1_90208OCNHBOG08QUF,2.601,12.81280788,0.203,queenfish,2009,0.207,0.095,Skin off,4,fillet,35,156,174,165,"Unk (0), M (0), F (4)",CoastalSportfish,Oceanside Harbor,South
C1_90208OCNHBOG08SFC,2.76,5.443786982,0.507,spotfin croaker,2009,0.207333333,0.096,Skin off,5,fillet,36.2480011,138,157,145.6000061,"Unk (0), M (2), F (3)",CoastalSportfish,Oceanside Harbor,South
C1_90208OCNHBOG08WHS,34.457,12.26227758,2.81,white surfperch,2009,0.204166667,0.094,Skin off,6,fillet,114.1666641,189,257,213.6666718,"Unk (1), M (3), F (2)",CoastalSportfish,Oceanside Harbor,South
C1_90208OCNHBOG18BSB,4.25,8.664627931,0.4905,barred sand bass,2019,0.1965,0.128,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,Oceanside Harbor,South
C1_90208OCNHBOG18CAH,6.59,15.99514563,0.412,california halibut,2019,0.1965,0.128,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,Oceanside Harbor,South
C1_90208OCNHBOG18SHS,28,6.422018349,4.36,shiner surfperch,2019,0.1965,0.128,,5,"whole without Head, Tail and Guts",NA,NA,NA,NA,NA,Bight2018,Oceanside Harbor,South
C1_90208OCNHBOG18SSB,18.7,10.56497175,1.77,spotted sand bass,2019,0.1965,0.128,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,Oceanside Harbor,South
C1_90208OCNHBOG18WHS,3.41,4.510582011,0.756,white surfperch,2019,0.1965,0.128,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,Oceanside Harbor,South
C1_90407LJSOBOG08BSB,7.97,19.15865385,0.416,barred sand bass,2009,0.206833333,0.095,Skin off,4,fillet,405,277,401,318.25,"Unk (0), M (3), F (1)",CoastalSportfish,La Jolla to San Onofre,South
C1_90407LJSOBOG08OCM,10.148,9.142342342,1.11,chub mackerel,2009,0.207333333,0.096,Skin off,5,fillet,117,220,278,240.3999939,"Unk (1), M (4), F (0)",CoastalSportfish,La Jolla to San Onofre,South
C1_90407LJSOBOG08OKB,7.38,11.37134052,0.649,kelp bass,2009,0.198833333,0.092,Skin off,5,fillet,426,279,375,316.7999878,"Unk (0), M (4), F (1)",CoastalSportfish,La Jolla to San Onofre,South
C1_90407LJSOBOG08OWC,38.704,30.00310078,1.29,white croaker,2009,0.208333333,0.096,Skin off,5,fillet,102,190,220,204.3999939,"Unk (5), M (0), F (0)",CoastalSportfish,La Jolla to San Onofre,South
C1_90605PLLJBOG08OCM,10.355,8.629166667,1.2,chub mackerel,2009,0.205333333,0.095,Skin off,5,fillet,119,230,257,242.1999969,"Unk (0), M (4), F (1)",CoastalSportfish,Pt Loma to La Jolla,South
C1_90605PLLJBOG08OGR,1.77,4.425,0.4,gopher rockfish,2009,0.206833333,0.095,Skin off,5,fillet,140,182,215,201,"Unk (4), M (0), F (1)",CoastalSportfish,Pt Loma to La Jolla,South
C1_90605PLLJBOG08OKB,3.16,7.452830189,0.424,kelp bass,2009,0.207333333,0.096,Skin off,5,fillet,345,266,335,303.7999878,"Unk (0), M (5), F (0)",CoastalSportfish,Pt Loma to La Jolla,South
C1_90605PLLJBOG08YTR,0.83,2.985611511,0.278,yellowtail rockfish,2009,0.206166667,0.095,Skin off,3,fillet,468.3333435,296,323,310,"Unk (1), M (0), F (2)",CoastalSportfish,Pt Loma to La Jolla,South
C1_90606MICABOG18CAC,3.11,3.16700611,0.982,california corbina,2019,0.1965,0.128,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,Mission Bay,South
C1_90606MISSBOG08OYC,3.37,4.129901961,0.816,yellowfin croaker,2009,0.203333333,0.094,Skin off,5,fillet,223,198,316,259.6000061,"Unk (0), M (4), F (1)",CoastalSportfish,Mission Bay,South
C1_90606MISSBOG08SHS,8.387,10.83591731,0.774,shiner surfperch,2009,0.205333333,0.095,"Skin on, Scales Off",22,"whole without Head, Tail and Guts",18.21136284,102,139,114.9545441,"Unk (2), M (18), F (2)",CoastalSportfish,Mission Bay,South
C1_90606MISSBOG08SSB,2.12,3.458401305,0.613,spotted sand bass,2009,0.207333333,0.096,Skin off,5,fillet,589,295,393,341.7999878,"Unk (0), M (4), F (1)",CoastalSportfish,Mission Bay,South
C1_90606MISSBOG08TPS,5.414,4.966972477,1.09,top smelt,2009,0.205333333,0.095,"Skin on, Scales Off",21,"whole without Head, Tail and Guts",23.31904793,117,183,148,"Unk (7), M (4), F (10)",CoastalSportfish,Mission Bay,South
C1_90606MISSBOG08WHS,7.26,4.055865922,1.79,white surfperch,2009,0.206666667,0.095,"Skin on, Scales Off",10,"whole without Head, Tail and Guts",179,181,345,236,"Unk (10), M (0), F (0)",CoastalSportfish,Mission Bay,South
C1_90606MISSBOG18SHS,4.42,1.849372385,2.39,shiner surfperch,2019,0.1965,0.128,,5,"whole without Head, Tail and Guts",NA,NA,NA,NA,NA,Bight2018,Mission Bay,South
C1_90606MISSBOG18SSB,0.439,1.342507645,0.327,spotted sand bass,2019,0.1965,0.128,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,Mission Bay,South
C1_90606MISSBOG18YFC,3.93,7.485714286,0.525,yellowfin croaker,2019,0.1965,0.128,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,Mission Bay,South
C1_90804PLMABOG08BLS,8.365,10.20121951,0.82,black perch,2009,0.201166667,0.093,"Skin on, Scales Off",10,"whole without Head, Tail and Guts",342.5,216,282,252.3000031,"Unk (7), M (1), F (2)",CoastalSportfish,Pt Loma,South
C1_90804PLMABOG08BSB,6.37,14.25055928,0.447,barred sand bass,2009,0.2075,0.096,Skin off,4,fillet,552.5,331,387,359.75,"Unk (0), M (3), F (1)",CoastalSportfish,Pt Loma,South
C1_90804PLMABOG08OCM,26.143,28.29329004,0.924,chub mackerel,2009,0.204166667,0.094,Skin off,5,fillet,153,227,300,258.6000061,"Unk (1), M (2), F (2)",CoastalSportfish,Pt Loma,South
C1_90804PLMABOG08OGR,2.68,6.203703704,0.432,gopher rockfish,2009,0.2045,0.094,Skin off,5,fillet,263,223,254,238.1999969,"Unk (0), M (1), F (4)",CoastalSportfish,Pt Loma,South
C1_90804PLMABOG08OKB,4.33,8.003696858,0.541,kelp bass,2009,0.208333333,0.096,Skin off,5,fillet,502,314,403,339.3999939,"Unk (0), M (1), F (4)",CoastalSportfish,Pt Loma,South
C1_90804PLMABOG08OWC,13.059,9.06875,1.44,white croaker,2009,0.2075,0.096,Skin off,5,fillet,131,204,262,231.8000031,"Unk (0), M (2), F (3)",CoastalSportfish,Pt Loma,South
C1_90804PLMABOG18SSF,0.36,0.373056995,0.965,california scorpionfish,2018,1e-04,1e-04,Skin off,5,fillet,760.2000122,320,360,335.7999878,"Unk (0), M (3), F (2)",CoastalSportfish,Pt Loma,South
C1_91001TJNIBOG08OCM,34.742,38.220022,0.909,chub mackerel,2009,0.205333333,0.095,Skin off,5,fillet,262,268,335,309,"Unk (0), M (1), F (4)",CoastalSportfish,TJ to North Island,South
C1_91001TJNIBOG08OKB,10.546,5.992045455,1.76,kelp bass,2009,0.206166667,0.095,Skin off,5,fillet,541,308,404,343.2000122,"Unk (0), M (3), F (2)",CoastalSportfish,TJ to North Island,South
C1_91001TJNIBOG08OWC,22.728,21.64571429,1.05,white croaker,2009,0.205666667,0.095,Skin off,5,fillet,128,193,254,227.6000061,"Unk (2), M (1), F (2)",CoastalSportfish,TJ to North Island,South
C1_91001TJNIBOG08SSF,12.487,12.487,1,california scorpionfish,2009,0.207833333,0.096,Skin off,5,fillet,467,287,322,302.3999939,"Unk (0), M (2), F (3)",CoastalSportfish,TJ to North Island,South
C1_91001TJNIBOG18BRS,0,0,1.15,barred surfperch,2018,2e-04,2e-04,Skin off,7,fillet,78.34285736,140,188,162.7142792,"Unk (1), M (1), F (5)",CoastalSportfish,TJ to North Island,South
C1_91001TJNIBOG18CAC,0.07,0.051851852,1.35,california corbina,2018,6e-04,6e-04,Skin off,2,fillet,164,243,265,254,"Unk (0), M (1), F (1)",CoastalSportfish,TJ to North Island,South
C1_91202SDSBBOG08GSS,3.63,10.40114613,0.349,gray smoothhound shark,2009,0.205666667,0.095,Skin off,3,fillet,673.333313,616,685,641.333313,"Unk (0), M (2), F (1)",CoastalSportfish,SD South Bay,South
C1_91202SDSBBOG08OCM,10.944,12.87529412,0.85,chub mackerel,2009,0.202166667,0.093,Skin off,5,fillet,120,237,257,246.8000031,"Unk (1), M (4), F (0)",CoastalSportfish,SD South Bay,South
C1_91202SDSBBOG08OYC,5.624,8.652307692,0.65,yellowfin croaker,2009,0.206166667,0.095,Skin off,5,fillet,392,288,376,321.3999939,"Unk (4), M (0), F (1)",CoastalSportfish,SD South Bay,South
C1_91202SDSBBOG08SHS,11.967,6.998245614,1.71,shiner surfperch,2009,0.201166667,0.093,"Skin on, Scales Off",22,"whole without Head, Tail and Guts",24.58545494,108,136,120.8181839,"Unk (14), M (7), F (1)",CoastalSportfish,SD South Bay,South
C1_91202SDSBBOG08SSB,1.26,3.157894737,0.399,spotted sand bass,2009,0.207333333,0.096,Skin off,5,fillet,459,307,336,321.6000061,"Unk (0), M (2), F (3)",CoastalSportfish,SD South Bay,South
C1_91202SDSBBOG18BKC,1.36,4.788732394,0.284,black croaker,2019,0.1965,0.128,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,SD South Bay,South
C1_91202SDSBBOG18LPS,2.3,15.91695502,0.1445,leopard shark,2019,0.1965,0.128,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,SD South Bay,South
C1_91202SDSBBOG18NAC,12.2,4.192439863,2.91,northern anchovy,2019,0.1965,0.128,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,SD South Bay,South
C1_91202SDSBBOG18PCM,3.59,19.94444444,0.18,chub mackerel,2019,0.1965,0.128,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,SD South Bay,South
C1_91202SDSBBOG18SAC,8.81,6.430656934,1.37,slough anchovy,2019,0.1965,0.128,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,SD South Bay,South
C1_91202SDSBBOG18YFC,3.27,4.97716895,0.657,yellowfin croaker,2019,0.1965,0.128,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,SD South Bay,South
C1_91203SDNBBOG08BSB,5.306,11.73893805,0.452,barred sand bass,2009,0.208,0.096,Skin off,5,fillet,590,336,401,379.2000122,"Unk (0), M (4), F (1)",CoastalSportfish,SD North Bay,South
C1_91203SDNBBOG08GSS,1.72,4.623655914,0.372,gray smoothhound shark,2009,0.2075,0.096,Skin off,3,fillet,731.666687,624,638,632.333313,"Unk (0), M (2), F (1)",CoastalSportfish,SD North Bay,South
C1_91203SDNBBOG08OCM,19.981,18.16454545,1.1,chub mackerel,2009,0.201166667,0.093,Skin off,5,fillet,77,204,240,218.3999939,"Unk (3), M (2), F (0)",CoastalSportfish,SD North Bay,South
C1_91203SDNBBOG08SHS,10.925,13.72487437,0.796,shiner surfperch,2009,0.201166667,0.093,"Skin on, Scales Off",31,"whole without Head, Tail and Guts",19.98612976,83,128,114.1935501,"Unk (0), M (25), F (6)",CoastalSportfish,SD North Bay,South
C1_91203SDNBBOG08SSB,3.384,6.948665298,0.487,spotted sand bass,2009,0.208333333,0.096,Skin off,5,fillet,482,290,360,323.6000061,"Unk (0), M (4), F (1)",CoastalSportfish,SD North Bay,South
C1_91203SDNBBOG18BKC,1.83,7.530864198,0.243,black croaker,2019,0.1965,0.128,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,SD North Bay,South
C1_91203SDNBBOG18BLS,4.02,9.24137931,0.435,black perch,2019,0.1965,0.128,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,SD North Bay,South
C1_91203SDNBBOG18BSB,1.625,3.837072019,0.4235,barred sand bass,2019,0.1965,0.128,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,SD North Bay,South
C1_91203SDNBBOG18LPS,4.32,20.37735849,0.212,leopard shark,2019,0.1965,0.128,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,SD North Bay,South
C1_91203SDNBBOG18NAC,4.94,1.727272727,2.86,northern anchovy,2019,0.1965,0.128,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,SD North Bay,South
C1_91203SDNBBOG18QEF,7.458,15.93589744,0.468,queenfish,2019,0.1965,0.128,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,SD North Bay,South
C1_91203SDNBBOG18SAC,6.45,4.777777778,1.35,slough anchovy,2019,0.1965,0.128,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,SD North Bay,South
C2_31525RCGABOG18KPB,3.677885,3.677885,1,kelp bass,2019,0.221666667,0.15,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,Rincon to Goleta,North
C2_31525RCGABOG18PCM,20.54188,4.668609091,4.4,chub mackerel,2019,0.221666667,0.15,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,Rincon to Goleta,North
C2_31623NCHIBOG18KPB,3.88,4.85,0.8,kelp bass,2019,1.448333333,1.12,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,Northern Channel Islands,Islands
C2_40124VTRCBOG18PCM,1.26,1.938461538,0.65,chub mackerel,2019,0.221666667,0.15,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,Ventura to Rincon,North
C2_40124VTRCBOG18WCR,2.6,1.733333333,1.5,white croaker,2019,0.221666667,0.15,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,Ventura to Rincon,North
C2_40124VTRCBOG18YFC,0.21,0.216494845,0.97,yellowfin croaker,2019,0.221666667,0.15,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,Ventura to Rincon,North
C2_40418PVERBOG18KPB,14.91796,16.0408172,0.93,kelp bass,2019,0.221666667,0.15,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,Palos Verdes,Palos Verdes
C2_40419SSMBBOG18BSB,10.594,18.91785714,0.56,barred sand bass,2019,0.17,0.07,skin off,5,fillet,NA,NA,NA,NA,NA,Bight2018,South Santa Monica Bay,Central
