"CompositeCompositeID","TotalDDT","TotalDDT.lipid","Lipid","CompositeCommonName","Year","MDL.mean","MDL.min","CompositeTissuePrep","NumberFishPerComp","CompositeTissueName","WeightAvg.g","TLMin.mm","TLMax.mm","TLAvgLength.mm","SexSummary","Program","CompositeStationArea","Region","NewYear","TotalDDT.sed","scientific_name","tropic_level","trophic_category","feeding_position","TotalDDT.trans","TotalDDT.sed.trans","Censored","Detection.Limit"
"2001-2654",0,0,0.597,"black perch",3,2.666666667,2,"Skin off",5,"fillet",42.58000183,125,137,133,"Unk (0), M (0), F (0)","CoastalFishCont","SD North Bay","South","2003",0.0151551133781228,"Embiotica jacksoni",3.2,"Primary Carnivore","Benthopelagic",0,0.0150414218799915,"interval",1.47019509827015
"2002-0056",0,0,1.01,"opaleye",4,2.666666667,2,"Skin on",5,"fillet",248.3999939,215,276,240.8000031,"Unk (0), M (0), F (0)","CoastalFishCont","Pt Dume to Oxnard","North","2003",5.59448027975145,"Girella nigricans",2.2,"Herbivore","Benthopelagic",0,1.88623297787088,"interval",1.09198974790762
"2002-0250",97.7,115.8956109,0.843,"barred surfperch",4,3,2,"Skin on",20,"whole without Head, Tail and Guts",36.25999832,127,154,141.25,"Unk (0), M (0), F (0)","CoastalFishCont","Crystal Cove to Santa Ana River","Central","2003",9.88138277833103,"Amphistichus argenteus",3.5,"Secondary Carnivore","Benthopelagic",4.76128132200755,2.38705332694869,"none",1.21564815364914
"2002-0256",16.1,31.20155039,0.516,"barred surfperch",4,2.8,2,"Skin off",500,"fillet",41.70000076,124,168,140.6499939,"Unk (0), M (0), F (0)","CoastalFishCont","Middle Santa Monica Bay","Central","2003",7.61265888978148,"Amphistichus argenteus",3.5,"Secondary Carnivore","Benthopelagic",3.47201460014901,2.15323308491056,"none",1.58431885233877
"2002-0258",19.7,42.54859611,0.463,"california corbina",4,2.8,2,"Skin off",5,"fillet",1419.199951,480,595,547,"Unk (0), M (0), F (0)","CoastalFishCont","Middle Santa Monica Bay","Central","2003",7.61265888978148,"Menticirrhus undulatus",3.3,"Secondary Carnivore","Benthopelagic",3.77387746649877,2.15323308491056,"none",1.6714083440343
"2002-0406",53.8,43.38709677,1.24,"white croaker",4,2.8,2,"Skin off",5,"fillet",319.7999878,296,309,303,"Unk (0), M (0), F (0)","CoastalFishCont","San Onofre to Crystal Cove","South","2003",2.6951832308889,"Genyonemus lineatus",3.4,"Secondary Carnivore","Benthopelagic",3.79294881391367,1.30703014204453,"none",0.960461950187293
"2002-0407",244.78,298.8766789,0.819,"white croaker",4,3.333333333,2,"Skin off",5,"fillet",190.6000061,256,287,269,"Unk (0), M (0), F (0)","CoastalFishCont","Palos Verdes","Palos Verdes","2003",1034.55928328813,"Genyonemus lineatus",3.4,"Secondary Carnivore","Benthopelagic",5.7033713198103,6.9426969300787,"none",1.23605340726104
"2002-0865",34.1,17.66839378,1.93,"striped mullet",4,3,2,"Skin off",5,"fillet",1116,475,515,490.3999939,"Unk (0), M (0), F (0)","CoastalFishCont","Middle Santa Monica Bay","Central","2003",7.61265888978148,"Mugil cephalus",2.5,"Herbivore","Midwater",2.92683192171554,2.15323308491056,"none",0.711119422964376
"2002-0869",32,73.90300231,0.433,"barred surfperch",4,2.8,2,"Skin off",20,"fillet",47.30500031,128,173,150.3999939,"Unk (0), M (0), F (0)","CoastalFishCont","Santa Ana River to Seal Beach","Central","2003",2.21812243093411,"Amphistichus argenteus",3.5,"Secondary Carnivore","Benthopelagic",4.31619397396548,1.16879809350654,"none",1.72614261478103
"2002-0870",94.6,115.6479218,0.818,"california corbina",4,3.333333333,2,"Skin off",5,"fillet",1222.400024,502,557,530.7999878,"Unk (0), M (0), F (0)","CoastalFishCont","Long Beach","Central","2003",22.26400223969,"Menticirrhus undulatus",3.3,"Secondary Carnivore","Benthopelagic",4.75916018262078,3.14690719762389,"none",1.23692035585588
"2002-0872",32,125.984252,0.254,"diamond turbot",4,2.8,2,"Skin on",6,"fillet",192.6666718,225,266,243.6666718,"Unk (0), M (0), F (0)","CoastalFishCont","Long Beach","Central","2003",22.26400223969,"Pleuronichthys guttulatus",3.3,"Secondary Carnivore","Benthic",4.84406307876996,3.14690719762389,"none",2.18312742758118
"2002-0875",15.8,36.23853211,0.436,"california corbina",4,2.8,2,"Skin off",5,"fillet",1132,482,516,497.3999939,"Unk (0), M (0), F (0)","CoastalFishCont","Middle Santa Monica Bay","Central","2003",7.61265888978148,"Menticirrhus undulatus",3.3,"Secondary Carnivore","Benthopelagic",3.61734403460729,2.15323308491056,"none",1.72047038548075
"2002-0878",72.67,123.5884354,0.588,"top smelt",4,3,2,"Skin on",8,"fillet",25.73749924,149,166,159.25,"Unk (0), M (0), F (0)","CoastalFishCont","Middle Santa Monica Bay","Central","2003",7.61265888978148,"Atherinops affinis",2.8,"Primary Carnivore","Midwater",4.82501578824171,2.15323308491056,"none",1.48191370772216
"2002-0879",32.74,17.41489362,1.88,"barred surfperch",4,3,2,"Skin off",12,"fillet",40.72499847,127,160,143.5833282,"Unk (0), M (0), F (0)","CoastalFishCont","Pt Dume to Oxnard","North","2003",5.59448027975145,"Amphistichus argenteus",3.5,"Secondary Carnivore","Benthopelagic",2.91315977306796,1.88623297787088,"none",0.724563376793324
"2002-1033",47,110.3286385,0.426,"pile surfperch",4,2.8,2,"Skin off",5,"fillet",492,300,345,329.7999878,"Unk (0), M (0), F (0)","CoastalFishCont","Orange County Oil Platforms","Central","2003",4.33207319045178,"Phanerodon vacca",3,"Secondary Carnivore","Benthopelagic",4.71248653425777,1.67374012886362,"none",1.73955974323463
"2002-1034",40.6,75.74626866,0.536,"pile surfperch",4,2.8,2,"Skin off",5,"fillet",427.7999878,262,329,301,"Unk (0), M (0), F (0)","CoastalFishCont","Orange County Oil Platforms","Central","2003",4.33207319045178,"Phanerodon vacca",3,"Secondary Carnivore","Benthopelagic",4.34050476847765,1.67374012886362,"none",1.55420915448631
"2002-1036",185.44,51.51111111,3.6,"shiner surfperch",4,3.333333333,2,"Skin on",18,"whole without Head, Tail and Guts",27.16666603,114,128,122.3333359,"Unk (0), M (0), F (0)","CoastalFishCont","Santa Ana River to Seal Beach","Central","2003",2.21812243093411,"Cymatogaster aggregata",3,"Primary Carnivore","Midwater",3.96102478739543,1.16879809350654,"none",0.441832752279039
"2002-1037",230.76,68.67857143,3.36,"shiner surfperch",4,3.333333333,2,"Skin on",16,"whole without Head, Tail and Guts",36.26874924,125,150,136.5,"Unk (0), M (0), F (0)","CoastalFishCont","Santa Ana River to Seal Beach","Central","2003",2.21812243093411,"Cymatogaster aggregata",3,"Primary Carnivore","Midwater",4.24389283046841,1.16879809350654,"none",0.467023001107598
"2002-1041",14.5,17.0990566,0.848,"barred surfperch",4,2.8,2,"Skin off",20,"fillet",50.91999817,134,184,151.8999939,"Unk (0), M (0), F (0)","CoastalFishCont","Pt Dume to Oxnard","North","2003",5.59448027975145,"Amphistichus argenteus",3.5,"Secondary Carnivore","Benthopelagic",2.89585981536644,1.88623297787088,"none",1.21149163673996
"2002-1042",32.6,28.10344828,1.16,"california corbina",4,2.8,2,"Skin off",5,"fillet",854.7999878,423,499,467.7999878,"Unk (0), M (0), F (0)","CoastalFishCont","Pt Dume to Oxnard","North","2003",5.59448027975145,"Menticirrhus undulatus",3.3,"Secondary Carnivore","Benthopelagic",3.37085666475166,1.88623297787088,"none",1.00215202248055
"2002-1125",30.5,38.125,0.8,"barred surfperch",4,3,2,"Skin off",4,"fillet",217.25,214,271,242.75,"Unk (0), M (0), F (0)","CoastalFishCont","Pt Dume to Oxnard","North","2003",5.59448027975145,"Amphistichus argenteus",3.5,"Secondary Carnivore","Benthopelagic",3.66676164886032,1.88623297787088,"none",1.25276296849537
"2002-1126",289.6,121.6806723,2.38,"california corbina",4,2.333333333,2,"Skin off",5,"fillet",1046,457,532,493.2000122,"Unk (0), M (0), F (0)","CoastalFishCont","Pt Dume to Oxnard","North","2003",5.59448027975145,"Menticirrhus undulatus",3.3,"Secondary Carnivore","Benthopelagic",4.80958481934189,1.88623297787088,"none",0.609948236704971
"2002-1129",301.66,123.6311475,2.44,"california corbina",4,3.333333333,2,"Skin off",5,"fillet",1246.599976,480,580,535.5999756,"Unk (0), M (0), F (0)","CoastalFishCont","Long Beach","Central","2003",22.26400223969,"Menticirrhus undulatus",3.3,"Secondary Carnivore","Benthopelagic",4.82535855504937,3.14690719762389,"none",0.598656337139023
"2002-1131",111,399.2805755,0.278,"spotted turbot",4,2.8,2,"Skin on",5,"fillet",218,238,282,270.6000061,"Unk (0), M (0), F (0)","CoastalFishCont","Long Beach","Central","2003",22.26400223969,"Pleuronichthys ritteri",3.2,"Secondary Carnivore","Benthic",5.9921657399648,3.14690719762389,"none",2.10343203031649
"2002-1133",6.43,14.64692483,0.439,"pile surfperch",4,2.8,2,"Skin off",5,"fillet",270.2000122,244,275,263,"Unk (0), M (0), F (0)","CoastalFishCont","San Onofre to Crystal Cove","South","2003",2.6951832308889,"Phanerodon vacca",3,"Secondary Carnivore","Benthopelagic",2.75027440119258,1.30703014204453,"none",1.71484398514075
"2002-1136",0,0,0.992,"opaleye",4,2.666666667,2,"Skin on",4,"fillet",306.25,232,265,251.75,"Unk (0), M (0), F (0)","CoastalFishCont","Pt Dume to Oxnard","North","2003",5.59448027975145,"Girella nigricans",2.2,"Herbivore","Benthopelagic",0,1.88623297787088,"interval",1.1039742318095
"2002-1137",66.3,104.7393365,0.633,"black perch",4,3,2,"Skin off",5,"fillet",239.1999969,223,251,234.3999939,"Unk (0), M (0), F (0)","CoastalFishCont","Pt Dume to Oxnard","North","2003",5.59448027975145,"Embiotica jacksoni",3.2,"Primary Carnivore","Benthopelagic",4.66097697596257,1.88623297787088,"none",1.42540873735213
"2002-1138",42.18,64.39694656,0.655,"black perch",4,3,2,"Skin off",9,"fillet",113.2444458,155,198,184.3333282,"Unk (0), M (0), F (0)","CoastalFishCont","Pt Dume to Oxnard","North","2003",5.59448027975145,"Embiotica jacksoni",3.2,"Primary Carnivore","Benthopelagic",4.18047556868819,1.88623297787088,"none",1.39956469804079
"2002-1143",24.4,47.19535783,0.517,"white croaker",4,2.8,2,"Skin off",5,"fillet",149.8000031,237,262,244.3999939,"Unk (0), M (0), F (0)","CoastalFishCont","Pt Dume to Oxnard","North","2003",5.59448027975145,"Genyonemus lineatus",3.4,"Secondary Carnivore","Benthopelagic",3.87526270583748,1.88623297787088,"none",1.58278012062689
"2002-1144",29.1,46.19047619,0.63,"white croaker",4,2.8,2,"Skin off",5,"fillet",113.3600006,216,241,227.3999939,"Unk (0), M (0), F (0)","CoastalFishCont","Pt Dume to Oxnard","North","2003",5.59448027975145,"Genyonemus lineatus",3.4,"Secondary Carnivore","Benthopelagic",3.85419209659647,1.88623297787088,"none",1.42901930578623
"2002-1710",418.7,87.96218487,4.76,"california corbina",4,2.333333333,2,"Skin off",5,"fillet",918.7999878,440,510,461,"Unk (0), M (0), F (0)","CoastalFishCont","Pt Dume to Oxnard","North","2003",5.59448027975145,"Menticirrhus undulatus",3.3,"Secondary Carnivore","Benthopelagic",4.48821139034007,1.88623297787088,"none",0.350775221811544
"2002-1712",9.92,13.60768176,0.729,"black perch",4,2.8,2,"Skin off",5,"fillet",243.8800049,233,296,251,"Unk (0), M (0), F (0)","CoastalFishCont","Pt Dume to Oxnard","North","2003",5.59448027975145,"Embiotica jacksoni",3.2,"Primary Carnivore","Benthopelagic",2.6815475382922,1.88623297787088,"none",1.32001678869968
"2002-1713",6.51,10.18779343,0.639,"black perch",4,2.8,2,"Skin off",5,"fillet",158.8000031,189,220,207.1999969,"Unk (0), M (0), F (0)","CoastalFishCont","Pt Dume to Oxnard","North","2003",5.59448027975145,"Embiotica jacksoni",3.2,"Primary Carnivore","Benthopelagic",2.4148233116369,1.88623297787088,"none",1.41825088212579
"2002-1741",15.09,12.36885246,1.22,"black perch",4,2.75,1,"Skin off",5,"fillet",406.2399902,270,295,284,"Unk (0), M (0), F (0)","CoastalFishCont","SD North Bay","South","2003",0.0151551133781228,"Embiotica jacksoni",3.2,"Primary Carnivore","Benthopelagic",2.59292755796133,0.0150414218799915,"none",0.598656337139023
"2002-1742comp1",11.51,3.875420875,2.97,"shiner surfperch",4,2.75,1,"Skin on",20,"whole without Head, Tail and Guts",14.64999962,77,118,98.30000305,"Unk (0), M (0), F (0)","CoastalFishCont","SD North Bay","South","2003",0.0151551133781228,"Cymatogaster aggregata",3,"Primary Carnivore","Midwater",1.58420643405664,0.0150414218799915,"none",0.290204141884491
"2002-1742comp2",9.63,3.620300752,2.66,"shiner surfperch",4,2.75,1,"Skin on",20,"whole without Head, Tail and Guts",15.27999973,79,132,99.15000153,"Unk (0), M (0), F (0)","CoastalFishCont","SD North Bay","South","2003",0.0151551133781228,"Cymatogaster aggregata",3,"Primary Carnivore","Midwater",1.53045980081037,0.0150414218799915,"none",0.319137024619667
"2002-1742comp3",11.88,4.733067729,2.51,"shiner surfperch",4,2.75,1,"Skin on",20,"whole without Head, Tail and Guts",13.75,86,136,101.0999985,"Unk (0), M (0), F (0)","CoastalFishCont","SD North Bay","South","2003",0.0151551133781228,"Cymatogaster aggregata",3,"Primary Carnivore","Midwater",1.74625076774099,0.0150414218799915,"none",0.335333284334082
"2002-1746comp1",16.7,6.325757576,2.64,"top smelt",4,2.75,1,"Skin on",440,"whole without Head, Tail and Guts",16.64500046,120,145,131.5500031,"Unk (0), M (0), F (0)","CoastalFishCont","SD North Bay","South","2003",0.0151551133781228,"Atherinops affinis",2.8,"Primary Carnivore","Midwater",1.99139657290002,0.0150414218799915,"none",0.321204764490425
"2002-1746comp2",11.4,5.158371041,2.21,"top smelt",4,2.4,1,"Skin on",440,"whole without Head, Tail and Guts",17.11499977,122,146,132.6000061,"Unk (0), M (0), F (0)","CoastalFishCont","SD North Bay","South","2003",0.0151551133781228,"Atherinops affinis",2.8,"Primary Carnivore","Midwater",1.81781230117853,0.0150414218799915,"none",0.373278421612263
"2002-1746comp3",10.7,5.721925134,1.87,"top smelt",4,2.4,1,"Skin on",440,"whole without Head, Tail and Guts",18.00499916,125,140,133.3999939,"Unk (0), M (0), F (0)","CoastalFishCont","SD North Bay","South","2003",0.0151551133781228,"Atherinops affinis",2.8,"Primary Carnivore","Midwater",1.9053745917818,0.0150414218799915,"none",0.428373598905034
"2002-1747",8.24,18.07017544,0.456,"yellowfin croaker",4,2.4,1,"Skin off",5,"fillet",35.89599991,138,185,151.6000061,"Unk (0), M (0), F (0)","CoastalFishCont","SD North Bay","South","2003",0.0151551133781228,"Umbrina roncador",3.5,"Secondary Carnivore","Benthopelagic",2.94812561936026,0.0150414218799915,"none",1.16095541924225
"2002-1751",2.34,2.61452514,0.895,"black perch",4,2.4,1,"Skin off",5,"fillet",233.0599976,205,255,229,"Unk (0), M (0), F (0)","CoastalFishCont","SD North Bay","South","2003",0.0151551133781228,"Embiotica jacksoni",3.2,"Primary Carnivore","Benthopelagic",1.28496048875288,0.0150414218799915,"none",0.750150399241671
"2002-1752",0,0,0.878,"black perch",4,2.333333333,1,"Skin off",4,"fillet",411.1749878,260,270,266.25,"Unk (0), M (0), F (0)","CoastalFishCont","SD North Bay","South","2003",0.0151551133781228,"Embiotica jacksoni",3.2,"Primary Carnivore","Benthopelagic",0,0.0150414218799915,"interval",0.760316066133092
"2002-1754comp1",4.42,5.057208238,0.874,"kelp bass",4,2.4,1,"Skin off",6,"fillet",345.2666626,305,315,306.6666565,"Unk (0), M (0), F (0)","CoastalFishCont","SD North Bay","South","2003",0.0151551133781228,"Paralabrax clathratus",3.9,"Secondary Carnivore","Midwater",1.80124900713378,0.0150414218799915,"none",0.762750087142832
"2002-1754comp2",3.7,5.589123867,0.662,"kelp bass",4,2.4,1,"Skin off",6,"fillet",379.9166565,315,329,323.1666565,"Unk (0), M (0), F (0)","CoastalFishCont","SD North Bay","South","2003",0.0151551133781228,"Paralabrax clathratus",3.9,"Secondary Carnivore","Midwater",1.88542039081402,0.0150414218799915,"none",0.920511419478385
"2002-1756",8.38,11.20320856,0.748,"spotted sand bass",4,2.4,1,"Skin off",6,"fillet",561.7700195,320,370,343.6666565,"Unk (0), M (0), F (0)","CoastalFishCont","SD North Bay","South","2003",0.0151551133781228,"Paralabrax maculatofasciatus",4.2,"Tertiary Carnivore","Benthopelagic",2.50169891388295,0.0150414218799915,"none",0.848824578241004
"2002-1757comp1",3.65,8.752997602,0.417,"barred sand bass",4,2.4,1,"Skin off",5,"fillet",351.3800049,310,321,314.6000061,"Unk (0), M (0), F (0)","CoastalFishCont","SD North Bay","South","2003",0.0151551133781228,"Paralabrax nebulifer",3.5,"Tertiary Carnivore","Benthopelagic",2.27757468411678,0.0150414218799915,"none",1.22321101789188
"2002-1757comp2",7.73,7.432692308,1.04,"barred sand bass",4,2.4,1,"Skin off",5,"fillet",385.1600037,326,336,331.3999939,"Unk (0), M (0), F (0)","CoastalFishCont","SD North Bay","South","2003",0.0151551133781228,"Paralabrax nebulifer",3.5,"Tertiary Carnivore","Benthopelagic",2.1321160932673,0.0150414218799915,"none",0.673729094702844
"2002-1757comp3",19.4,8.778280543,2.21,"barred sand bass",4,2.4,1,"Skin off",5,"fillet",420.4200134,337,342,340.2000122,"Unk (0), M (0), F (0)","CoastalFishCont","SD North Bay","South","2003",0.0151551133781228,"Paralabrax nebulifer",3.5,"Tertiary Carnivore","Benthopelagic",2.28016365499052,0.0150414218799915,"none",0.373278421612263
"2002-1760",46.54,16.86231884,2.76,"chub mackerel",4,2.75,1,"Skin off",8,"fillet",324.7412415,315,332,325.875,"Unk (0), M (0), F (0)","CoastalFishCont","SD North Bay","South","2003",0.0151551133781228,"Scomber japonicus",3.1,"Secondary Carnivore","Pelagic",2.88269340128713,0.0150414218799915,"none",0.309188277672745
"2002-1763",0,0,0.559,"opaleye",4,2.333333333,1,"Skin off",5,"fillet",136.9759979,175,196,185.1999969,"Unk (0), M (0), F (0)","CoastalFishCont","SD North Bay","South","2003",0.0151551133781228,"Girella nigricans",2.2,"Herbivore","Benthopelagic",0,0.0150414218799915,"interval",1.02565039590268
"2002-1765",2.3,4.554455446,0.505,"spotted turbot",4,2.4,1,"Skin on",5,"whole without Head, Tail and Guts",195.5440063,210,255,235,"Unk (0), M (0), F (0)","CoastalFishCont","SD North Bay","South","2003",0.0151551133781228,"Pleuronichthys ritteri",3.2,"Secondary Carnivore","Benthic",1.71460038876343,0.0150414218799915,"none",1.09198974790762
"2002-1766comp1",2.32,4.915254237,0.472,"california lizardfish",4,2.4,1,"Skin off",6,"fillet",81.44999695,225,240,232.6666718,"Unk (0), M (0), F (0)","CoastalFishCont","SD North Bay","South","2003",0.0151551133781228,"Synodus lucioceps",4.5,"Tertiary Carnivore","Benthic",1.777534478248,0.0150414218799915,"none",1.13739831370327
"2002-1766comp2",2.78,5.129151292,0.542,"california lizardfish",4,2.4,1,"Skin off",5,"fillet",89.41999817,248,297,271.2000122,"Unk (0), M (0), F (0)","CoastalFishCont","SD North Bay","South","2003",0.0151551133781228,"Synodus lucioceps",4.5,"Tertiary Carnivore","Benthic",1.81305628881306,0.0150414218799915,"none",1.04556955268363
"2002-1769",3.53,6.660377358,0.53,"barred sand bass",4,2.4,1,"Skin off",5,"fillet",441.1600037,343,355,347.7999878,"Unk (0), M (0), F (0)","CoastalFishCont","SD North Bay","South","2003",0.0151551133781228,"Paralabrax nebulifer",3.5,"Tertiary Carnivore","Benthopelagic",2.03606124598557,0.0150414218799915,"none",1.06014600784031
"2002-1772",4.67,9.321357285,0.501,"gray smoothhound shark",4,2.4,1,"Skin off",5,"fillet",1125,706,761,728.4000244,"Unk (0), M (0), F (0)","CoastalFishCont","SD North Bay","South","2003",0.0151551133781228,"Mustelus californicus",3.5,"Secondary Carnivore","Benthopelagic",2.33421527126978,0.0150414218799915,"none",1.0972807305486
"2002-1774",25.73,9.189285714,2.8,"chub mackerel",4,2.75,1,"Skin off",8,"fillet",368.8374939,332,352,343.875,"Unk (0), M (0), F (0)","CoastalFishCont","SD North Bay","South","2003",0.0151551133781228,"Scomber japonicus",3.1,"Secondary Carnivore","Pelagic",2.32133674801621,0.0150414218799915,"none",0.305381649551182
"2002-1776comp1",2.15,7.624113475,0.282,"shovelnose guitarfish",4,2.4,1,"Skin off",4,"fillet",1315.5,696,763,739.25,"Unk (0), M (0), F (0)","CoastalFishCont","SD North Bay","South","2003",0.0151551133781228,"Rhinobatos productus",3.6,"Secondary Carnivore","Benthic",2.15456217212738,0.0150414218799915,"none",1.5142695665425
